profile,quantum,seed,algorithm,mean_waiting,mean_turnaround,mean_response,mean_slowdown,p95_waiting,max_waiting,makespan,utilization,throughput,context_switches,dispatches
batch,3,112,fcfs,314.2,338.32,314.2,17.42227607895807,573,585,603,1.0,0.04145936981757877,24,25
batch,3,112,sjf,234.48,258.6,234.48,9.228538796047621,531,565,603,1.0,0.04145936981757877,24,25
batch,3,112,srtf,234.48,258.6,234.48,9.228538796047621,531,565,603,1.0,0.04145936981757877,24,25
batch,3,112,rr,467.04,491.16,36.0,21.18220253920374,565,567,603,1.0,0.04145936981757877,208,209
batch,3,112,priority,289.36,313.48,289.36,14.560301843067652,563,580,603,1.0,0.04145936981757877,24,25
batch,3,112,hrrn,238.12,262.24,238.12,9.65365369485785,531,565,603,1.0,0.04145936981757877,24,25
batch,3,113,fcfs,277.24,300.56,277.24,14.412738777259056,556,572,583,1.0,0.04288164665523156,24,25
batch,3,113,sjf,220.6,243.92,220.6,8.95621869877392,508,545,583,1.0,0.04288164665523156,24,25
batch,3,113,srtf,220.6,243.92,220.6,8.95621869877392,508,545,583,1.0,0.04288164665523156,24,25
batch,3,113,rr,437.36,460.68,36.0,20.709063423624,546,546,583,1.0,0.04288164665523156,204,205
batch,3,113,priority,307.24,330.56,307.24,17.72578963669573,557,568,583,1.0,0.04288164665523156,24,25
batch,3,113,hrrn,220.6,243.92,220.6,8.95621869877392,508,545,583,1.0,0.04288164665523156,24,25
batch,3,114,fcfs,291.52,317.36,291.52,13.301246071765485,606,618,646,1.0,0.03869969040247678,24,25
batch,3,114,sjf,245.8,271.64,245.8,8.992244395606129,567,606,646,1.0,0.03869969040247678,24,25
batch,3,114,srtf,245.8,271.64,245.8,8.992244395606129,567,606,646,1.0,0.03869969040247678,24,25
batch,3,114,rr,483.04,508.88,36.0,20.454524535356125,606,606,646,1.0,0.03869969040247678,224,225
batch,3,114,priority,316.52,342.36,316.52,15.331885712673762,597,627,646,1.0,0.03869969040247678,24,25
batch,3,114,hrrn,246.6,272.44,246.6,9.106762426594747,567,606,646,1.0,0.03869969040247678,24,25
batch,3,115,fcfs,303.76,329.84,303.76,14.377921892863816,597,615,652,1.0,0.03834355828220859,24,25
batch,3,115,sjf,248.4,274.48,248.4,8.986306215906684,574,612,652,1.0,0.03834355828220859,24,25
batch,3,115,srtf,248.4,274.48,248.4,8.986306215906684,574,612,652,1.0,0.03834355828220859,24,25
batch,3,115,rr,489.08,515.16,36.0,20.62736943468341,613,614,652,1.0,0.03834355828220859,226,227
batch,3,115,priority,293.72,319.8,293.72,13.226103298192374,592,619,652,1.0,0.03834355828220859,24,25
batch,3,115,hrrn,260.4,286.48,260.4,10.007374984775876,575,612,652,1.0,0.03834355828220859,24,25
batch,3,116,fcfs,301.04,324.48,301.04,16.921624108075353,546,568,586,1.0,0.042662116040955635,24,25
batch,3,116,sjf,214.68,238.12,214.68,8.666651503140365,506,546,586,1.0,0.042662116040955635,24,25
batch,3,116,srtf,214.68,238.12,214.68,8.666651503140365,506,546,586,1.0,0.042662116040955635,24,25
batch,3,116,rr,423.76,447.2,36.0,20.242606916583767,545,546,586,1.0,0.042662116040955635,202,203
batch,3,116,priority,273.2,296.64,273.2,14.349844893559945,546,570,586,1.0,0.042662116040955635,24,25
batch,3,116,hrrn,227.64,251.08,227.64,9.870728661512613,506,546,586,1.0,0.042662116040955635,24,25
batch,3,117,fcfs,283.88,307.52,283.88,15.241391191598586,552,581,591,1.0,0.04230118443316413,24,25
batch,3,117,sjf,225.68,249.32,225.68,9.150529690226286,513,551,591,1.0,0.04230118443316413,24,25
batch,3,117,srtf,225.68,249.32,225.68,9.150529690226286,513,551,591,1.0,0.04230118443316413,24,25
batch,3,117,rr,443.08,466.72,36.0,20.79970954669055,551,552,591,1.0,0.04230118443316413,204,205
batch,3,117,priority,281.2,304.84,281.2,14.492592324543228,549,562,591,1.0,0.04230118443316413,24,25
batch,3,117,hrrn,226.56,250.2,226.56,9.272506850321093,513,551,591,1.0,0.04230118443316413,24,25
batch,3,118,fcfs,329.16,356.68,329.16,14.65351326161063,635,651,688,1.0,0.036337209302325583,24,25
batch,3,118,sjf,272.52,300.04,272.52,9.49830531999262,611,649,688,1.0,0.036337209302325583,24,25
batch,3,118,srtf,272.52,300.04,272.52,9.49830531999262,611,649,688,1.0,0.036337209302325583,24,25
batch,3,118,rr,540.32,567.84,36.0,21.31961825388893,649,651,688,1.0,0.036337209302325583,238,239
batch,3,118,priority,340.36,367.88,340.36,15.42671518531618,640,654,688,1.0,0.036337209302325583,24,25
batch,3,118,hrrn,278.44,305.96,278.44,10.02012622263379,611,649,688,1.0,0.036337209302325583,24,25
batch,3,119,fcfs,332.68,359.8,332.68,15.632729855976883,629,651,678,1.0,0.03687315634218289,24,25
batch,3,119,sjf,258.48,285.6,258.48,9.012675232291631,598,638,678,1.0,0.03687315634218289,24,25
batch,3,119,srtf,258.48,285.6,258.48,9.012675232291631,598,638,678,1.0,0.03687315634218289,24,25
batch,3,119,rr,513.32,540.44,36.0,20.82610167149376,638,638,678,1.0,0.03687315634218289,235,236
batch,3,119,priority,323.36,350.48,323.36,14.639407259218803,616,651,678,1.0,0.03687315634218289,24,25
batch,3,119,hrrn,270.44,297.56,270.44,9.995499890899222,598,638,678,1.0,0.03687315634218289,24,25
batch,8,100,fcfs,303.44,328.08,303.44,15.752998653252403,587,601,616,1.0,0.040584415584415584,24,25
batch,8,100,sjf,231.44,256.08,231.44,8.986705902680407,536,576,616,1.0,0.040584415584415584,24,25
batch,8,100,srtf,231.44,256.08,231.44,8.986705902680407,536,576,616,1.0,0.040584415584415584,24,25
batch,8,100,rr,444.04,468.68,96.0,20.0161572660269,570,578,616,1.0,0.040584415584415584,84,85
batch,8,100,priority,300.88,325.52,300.88,15.495475739082554,579,602,616,1.0,0.040584415584415584,24,25
batch,8,100,hrrn,231.52,256.16,231.52,8.999086855061359,536,576,616,1.0,0.040584415584415584,24,25
batch,8,101,fcfs,291.88,315.16,291.88,15.58263459852031,543,565,582,1.0,0.0429553264604811,24,25
batch,8,101,sjf,223.8,247.08,223.8,9.254516885869679,504,543,582,1.0,0.0429553264604811,24,25
batch,8,101,srtf,223.8,247.08,223.8,9.254516885869679,504,543,582,1.0,0.0429553264604811,24,25
batch,8,101,rr,436.4,459.68,96.0,20.679746428540522,541,548,582,1.0,0.0429553264604811,81,82
batch,8,101,priority,268.24,291.52,268.24,13.796433480333157,536,552,582,1.0,0.0429553264604811,24,25
batch,8,101,hrrn,230.08,253.36,230.08,9.878321068728592,504,543,582,1.0,0.0429553264604811,24,25
batch,8,102,fcfs,300.48,326.4,300.48,13.094725143192568,600,631,648,1.0,0.038580246913580245,24,25
batch,8,102,sjf,263.12,289.04,263.12,9.852205326942254,574,610,648,1.0,0.038580246913580245,24,25
batch,8,102,srtf,263.12,289.04,263.12,9.852205326942254,574,610,648,1.0,0.038580246913580245,24,25
batch,8,102,rr,504.4,530.32,96.0,20.72269544566632,611,612,648,1.0,0.038580246913580245,91,92
batch,8,102,priority,318.32,344.24,318.32,14.526308147088148,606,631,648,1.0,0.038580246913580245,24,25
batch,8,102,hrrn,263.2,289.12,263.2,9.864586279323207,574,610,648,1.0,0.038580246913580245,24,25
batch,8,103,fcfs,359.2,388.16,359.2,15.513142526221692,656,684,724,1.0,0.034530386740331494,24,25
batch,8,103,sjf,289.48,318.44,289.48,9.581898204683691,644,684,724,1.0,0.034530386740331494,24,25
batch,8,103,srtf,289.48,318.44,289.48,9.581898204683691,644,684,724,1.0,0.034530386740331494,24,25
batch,8,103,rr,573.88,602.84,96.0,21.64754766490808,682,684,724,1.0,0.034530386740331494,100,101
batch,8,103,priority,339.44,368.4,339.44,13.954891322055945,650,684,724,1.0,0.034530386740331494,24,25
batch,8,103,hrrn,294.32,323.28,294.32,10.022615952238082,644,684,724,1.0,0.034530386740331494,24,25
batch,8,104,fcfs,327.0,353.28,327.0,16.793790300398996,586,621,657,1.0,0.0380517503805175,24,25
batch,8,104,sjf,243.28,269.56,243.28,8.638004525526265,577,617,657,1.0,0.0380517503805175,24,25
batch,8,104,srtf,243.28,269.56,243.28,8.638004525526265,577,617,657,1.0,0.0380517503805175,24,25
batch,8,104,rr,477.92,504.2,96.0,20.44192604296952,618,621,657,1.0,0.0380517503805175,91,92
batch,8,104,priority,313.04,339.32,313.04,15.271867218649827,609,646,657,1.0,0.0380517503805175,24,25
batch,8,104,hrrn,257.0,283.28,257.0,9.836348608696435,578,617,657,1.0,0.0380517503805175,24,25
batch,8,105,fcfs,331.24,360.12,331.24,13.911396960701316,646,682,722,1.0,0.03462603878116344,24,25
batch,8,105,sjf,279.08,307.96,279.08,9.140608468469209,642,682,722,1.0,0.03462603878116344,24,25
batch,8,105,srtf,279.08,307.96,279.08,9.140608468469209,642,682,722,1.0,0.03462603878116344,24,25
batch,8,105,rr,532.64,561.52,96.0,20.07033970297093,678,682,722,1.0,0.03462603878116344,98,99
batch,8,105,priority,335.88,364.76,335.88,14.099396527684448,652,686,722,1.0,0.03462603878116344,24,25
batch,8,105,hrrn,288.56,317.44,288.56,9.93000635933031,642,682,722,1.0,0.03462603878116344,24,25
batch,8,106,fcfs,290.6,313.12,290.6,16.804228080399135,520,544,563,1.0,0.04440497335701599,24,25
batch,8,106,sjf,207.28,229.8,207.28,8.765301023537866,487,523,563,1.0,0.04440497335701599,24,25
batch,8,106,srtf,207.28,229.8,207.28,8.765301023537866,487,523,563,1.0,0.04440497335701599,24,25
batch,8,106,rr,407.84,430.36,96.0,20.4258931799195,527,528,563,1.0,0.04440497335701599,79,80
batch,8,106,priority,264.44,286.96,264.44,14.615956299548404,520,544,563,1.0,0.04440497335701599,24,25
batch,8,106,hrrn,217.52,240.04,217.52,9.780259865865128,487,523,563,1.0,0.04440497335701599,24,25
batch,8,107,fcfs,304.12,326.92,304.12,18.150629477493133,539,551,570,1.0,0.043859649122807015,24,25
batch,8,107,sjf,211.72,234.52,211.72,8.91985091760268,491,530,570,1.0,0.043859649122807015,24,25
batch,8,107,srtf,211.72,234.52,211.72,8.91985091760268,491,530,570,1.0,0.043859649122807015,24,25
batch,8,107,rr,421.32,444.12,96.0,21.02558003625992,530,537,570,1.0,0.043859649122807015,80,81
batch,8,107,priority,274.88,297.68,274.88,15.199772051514923,519,558,570,1.0,0.043859649122807015,24,25
batch,8,107,hrrn,212.76,235.56,212.76,9.06376548342901,491,530,570,1.0,0.043859649122807015,24,25
batch,8,108,fcfs,280.24,304.32,280.24,14.887793517456055,551,563,602,1.0,0.04152823920265781,24,25
batch,8,108,sjf,218.0,242.08,218.0,8.68055458164127,524,563,602,1.0,0.04152823920265781,24,25
batch,8,108,srtf,218.0,242.08,218.0,8.68055458164127,524,563,602,1.0,0.04152823920265781,24,25
batch,8,108,rr,401.44,425.52,96.0,18.6556443001443,561,563,602,1.0,0.04152823920265781,82,83
batch,8,108,priority,268.12,292.2,268.12,13.867853709585908,530,563,602,1.0,0.04152823920265781,24,25
batch,8,108,hrrn,218.32,242.4,218.32,8.73073107181776,524,563,602,1.0,0.04152823920265781,24,25
batch,8,109,fcfs,310.96,336.48,310.96,15.155771305927384,602,623,638,1.0,0.03918495297805643,24,25
batch,8,109,sjf,244.28,269.8,244.28,9.125539698857303,559,598,638,1.0,0.03918495297805643,24,25
batch,8,109,srtf,244.28,269.8,244.28,9.125539698857303,559,598,638,1.0,0.03918495297805643,24,25
batch,8,109,rr,476.44,501.96,96.0,20.495975329704912,604,605,638,1.0,0.03918495297805643,89,90
batch,8,109,priority,301.04,326.56,301.04,14.376540901727836,586,624,638,1.0,0.03918495297805643,24,25
batch,8,109,hrrn,245.16,270.68,245.16,9.240670345987951,559,598,638,1.0,0.03918495297805643,24,25
batch,8,110,fcfs,335.8,362.08,335.8,16.07021727180653,617,640,657,1.0,0.0380517503805175,24,25
batch,8,110,sjf,257.56,283.84,257.56,9.426801303177262,578,617,657,1.0,0.0380517503805175,24,25
batch,8,110,srtf,257.56,283.84,257.56,9.426801303177262,578,617,657,1.0,0.0380517503805175,24,25
batch,8,110,rr,520.6,546.88,96.0,21.725500638667008,620,623,657,1.0,0.0380517503805175,93,94
batch,8,110,priority,318.36,344.64,318.36,14.828819119806973,582,617,657,1.0,0.0380517503805175,24,25
batch,8,110,hrrn,270.32,296.6,270.32,10.404935710216657,578,617,657,1.0,0.0380517503805175,24,25
batch,8,111,fcfs,330.44,357.16,330.44,15.86990075362123,590,628,668,1.0,0.0374251497005988,24,25
batch,8,111,sjf,260.64,287.36,260.64,9.323793266670029,589,628,668,1.0,0.0374251497005988,24,25
batch,8,111,srtf,260.64,287.36,260.64,9.323793266670029,589,628,668,1.0,0.0374251497005988,24,25
batch,8,111,rr,506.56,533.28,96.0,20.862040849602735,622,628,668,1.0,0.0374251497005988,91,92
batch,8,111,priority,325.16,351.88,325.16,15.394299765176639,592,630,668,1.0,0.0374251497005988,24,25
batch,8,111,hrrn,270.36,297.08,270.36,10.128533818836209,589,628,668,1.0,0.0374251497005988,24,25
batch,8,112,fcfs,314.2,338.32,314.2,17.42227607895807,573,585,603,1.0,0.04145936981757877,24,25
batch,8,112,sjf,234.48,258.6,234.48,9.228538796047621,531,565,603,1.0,0.04145936981757877,24,25
batch,8,112,srtf,234.48,258.6,234.48,9.228538796047621,531,565,603,1.0,0.04145936981757877,24,25
batch,8,112,rr,478.96,503.08,96.0,22.222431658576426,569,570,603,1.0,0.04145936981757877,87,88
batch,8,112,priority,289.36,313.48,289.36,14.560301843067652,563,580,603,1.0,0.04145936981757877,24,25
batch,8,112,hrrn,238.12,262.24,238.12,9.65365369485785,531,565,603,1.0,0.04145936981757877,24,25
batch,8,113,fcfs,277.24,300.56,277.24,14.412738777259056,556,572,583,1.0,0.04288164665523156,24,25
batch,8,113,sjf,220.6,243.92,220.6,8.95621869877392,508,545,583,1.0,0.04288164665523156,24,25
batch,8,113,srtf,220.6,243.92,220.6,8.95621869877392,508,545,583,1.0,0.04288164665523156,24,25
batch,8,113,rr,430.8,454.12,96.0,20.361992970589355,548,549,583,1.0,0.04288164665523156,83,84
batch,8,113,priority,307.24,330.56,307.24,17.72578963669573,557,568,583,1.0,0.04288164665523156,24,25
batch,8,113,hrrn,220.6,243.92,220.6,8.95621869877392,508,545,583,1.0,0.04288164665523156,24,25
batch,8,114,fcfs,291.52,317.36,291.52,13.301246071765485,606,618,646,1.0,0.03869969040247678,24,25
batch,8,114,sjf,245.8,271.64,245.8,8.992244395606129,567,606,646,1.0,0.03869969040247678,24,25
batch,8,114,srtf,245.8,271.64,245.8,8.992244395606129,567,606,646,1.0,0.03869969040247678,24,25
batch,8,114,rr,477.56,503.4,96.0,20.361681126491266,602,607,646,1.0,0.03869969040247678,91,92
batch,8,114,priority,316.52,342.36,316.52,15.331885712673762,597,627,646,1.0,0.03869969040247678,24,25
batch,8,114,hrrn,246.6,272.44,246.6,9.106762426594747,567,606,646,1.0,0.03869969040247678,24,25
batch,8,115,fcfs,303.76,329.84,303.76,14.377921892863816,597,615,652,1.0,0.03834355828220859,24,25
batch,8,115,sjf,248.4,274.48,248.4,8.986306215906684,574,612,652,1.0,0.03834355828220859,24,25
batch,8,115,srtf,248.4,274.48,248.4,8.986306215906684,574,612,652,1.0,0.03834355828220859,24,25
batch,8,115,rr,487.24,513.32,96.0,20.61391135405464,612,615,652,1.0,0.03834355828220859,93,94
batch,8,115,priority,293.72,319.8,293.72,13.226103298192374,592,619,652,1.0,0.03834355828220859,24,25
batch,8,115,hrrn,260.4,286.48,260.4,10.007374984775876,575,612,652,1.0,0.03834355828220859,24,25
batch,8,116,fcfs,301.04,324.48,301.04,16.921624108075353,546,568,586,1.0,0.042662116040955635,24,25
batch,8,116,sjf,214.68,238.12,214.68,8.666651503140365,506,546,586,1.0,0.042662116040955635,24,25
batch,8,116,srtf,214.68,238.12,214.68,8.666651503140365,506,546,586,1.0,0.042662116040955635,24,25
batch,8,116,rr,429.68,453.12,96.0,20.676760804147502,543,551,586,1.0,0.042662116040955635,83,84
batch,8,116,priority,273.2,296.64,273.2,14.349844893559945,546,570,586,1.0,0.042662116040955635,24,25
batch,8,116,hrrn,227.64,251.08,227.64,9.870728661512613,506,546,586,1.0,0.042662116040955635,24,25
batch,8,117,fcfs,283.88,307.52,283.88,15.241391191598586,552,581,591,1.0,0.04230118443316413,24,25
batch,8,117,sjf,225.68,249.32,225.68,9.150529690226286,513,551,591,1.0,0.04230118443316413,24,25
batch,8,117,srtf,225.68,249.32,225.68,9.150529690226286,513,551,591,1.0,0.04230118443316413,24,25
batch,8,117,rr,425.56,449.2,96.0,20.090693425724798,547,553,591,1.0,0.04230118443316413,80,81
batch,8,117,priority,281.2,304.84,281.2,14.492592324543228,549,562,591,1.0,0.04230118443316413,24,25
batch,8,117,hrrn,226.56,250.2,226.56,9.272506850321093,513,551,591,1.0,0.04230118443316413,24,25
batch,8,118,fcfs,329.16,356.68,329.16,14.65351326161063,635,651,688,1.0,0.036337209302325583,24,25
batch,8,118,sjf,272.52,300.04,272.52,9.49830531999262,611,649,688,1.0,0.036337209302325583,24,25
batch,8,118,srtf,272.52,300.04,272.52,9.49830531999262,611,649,688,1.0,0.036337209302325583,24,25
batch,8,118,rr,527.72,555.24,96.0,20.909912346849822,649,651,688,1.0,0.036337209302325583,95,96
batch,8,118,priority,340.36,367.88,340.36,15.42671518531618,640,654,688,1.0,0.036337209302325583,24,25
batch,8,118,hrrn,278.44,305.96,278.44,10.02012622263379,611,649,688,1.0,0.036337209302325583,24,25
batch,8,119,fcfs,332.68,359.8,332.68,15.632729855976883,629,651,678,1.0,0.03687315634218289,24,25
batch,8,119,sjf,258.48,285.6,258.48,9.012675232291631,598,638,678,1.0,0.03687315634218289,24,25
batch,8,119,srtf,258.48,285.6,258.48,9.012675232291631,598,638,678,1.0,0.03687315634218289,24,25
batch,8,119,rr,491.08,518.2,96.0,19.649925295665234,632,640,678,1.0,0.03687315634218289,91,92
batch,8,119,priority,323.36,350.48,323.36,14.639407259218803,616,651,678,1.0,0.03687315634218289,24,25
batch,8,119,hrrn,270.44,297.56,270.44,9.995499890899222,598,638,678,1.0,0.03687315634218289,24,25
interactive,1,100,fcfs,18.32,21.72,18.32,9.338,30,32,86,0.9883720930232558,0.29069767441860467,24,25
interactive,1,100,sjf,11.28,14.68,11.28,3.5973333333333333,47,47,86,0.9883720930232558,0.29069767441860467,24,25
interactive,1,100,srtf,10.8,14.2,10.28,3.1053333333333337,47,47,86,0.9883720930232558,0.29069767441860467,28,37
interactive,1,100,rr,22.12,25.52,5.48,7.4606666666666674,48,50,86,0.9883720930232558,0.29069767441860467,79,85
interactive,1,100,priority,20.28,23.68,20.28,11.509333333333334,62,65,86,0.9883720930232558,0.29069767441860467,24,25
interactive,1,100,hrrn,13.84,17.24,13.84,5.335333333333333,32,37,86,0.9883720930232558,0.29069767441860467,24,25
interactive,1,101,fcfs,12.8,16.04,12.8,7.004,27,30,81,1.0,0.30864197530864196,24,25
interactive,1,101,sjf,8.36,11.6,8.36,3.1566666666666667,38,43,81,1.0,0.30864197530864196,24,25
interactive,1,101,srtf,8.04,11.28,7.76,2.753333333333333,38,43,81,1.0,0.30864197530864196,28,42
interactive,1,101,rr,15.8,19.04,4.48,5.949333333333333,32,41,81,1.0,0.30864197530864196,78,81
interactive,1,101,priority,16.16,19.4,16.16,10.675999999999998,52,54,81,1.0,0.30864197530864196,24,25
interactive,1,101,hrrn,10.36,13.6,10.36,4.522,28,28,81,1.0,0.30864197530864196,24,25
interactive,1,102,fcfs,25.84,29.56,25.84,12.215333333333334,46,46,97,0.9587628865979382,0.25773195876288657,24,25
interactive,1,102,sjf,16.08,19.8,16.08,4.126,57,59,97,0.9587628865979382,0.25773195876288657,24,25
interactive,1,102,srtf,16.04,19.76,15.96,4.086,57,59,97,0.9587628865979382,0.25773195876288657,25,36
interactive,1,102,rr,33.24,36.96,7.84,10.319333333333335,61,62,97,0.9587628865979382,0.25773195876288657,88,93
interactive,1,102,priority,22.08,25.8,22.08,8.427333333333333,62,66,97,0.9587628865979382,0.25773195876288657,24,25
interactive,1,102,hrrn,19.2,22.92,19.2,6.164,46,57,97,0.9587628865979382,0.25773195876288657,24,25
interactive,1,103,fcfs,11.48,14.72,11.48,5.698666666666667,30,34,88,0.9204545454545454,0.2840909090909091,21,25
interactive,1,103,sjf,8.6,11.84,8.6,3.0566666666666666,34,36,88,0.9204545454545454,0.2840909090909091,21,25
interactive,1,103,srtf,8.56,11.8,8.52,2.99,34,36,88,0.9204545454545454,0.2840909090909091,22,33
interactive,1,103,rr,15.0,18.24,4.4,5.482666666666667,36,38,88,0.9204545454545454,0.2840909090909091,73,81
interactive,1,103,priority,14.08,17.32,14.08,7.894666666666667,42,44,88,0.9204545454545454,0.2840909090909091,21,25
interactive,1,103,hrrn,9.4,12.64,9.4,3.7893333333333334,28,36,88,0.9204545454545454,0.2840909090909091,21,25
interactive,1,104,fcfs,10.76,13.48,10.76,6.362666666666667,22,23,72,0.9444444444444444,0.3472222222222222,22,25
interactive,1,104,sjf,6.4,9.12,6.4,2.748666666666667,43,50,72,0.9444444444444444,0.3472222222222222,22,25
interactive,1,104,srtf,6.12,8.84,5.92,2.372666666666667,43,50,72,0.9444444444444444,0.3472222222222222,26,36
interactive,1,104,rr,12.68,15.4,3.76,5.031333333333333,33,36,72,0.9444444444444444,0.3472222222222222,64,68
interactive,1,104,priority,13.12,15.84,13.12,9.025333333333332,51,55,72,0.9444444444444444,0.3472222222222222,22,25
interactive,1,104,hrrn,8.12,10.84,8.12,3.855333333333333,23,23,72,0.9444444444444444,0.3472222222222222,22,25
interactive,1,105,fcfs,15.48,18.64,15.48,8.584,31,32,83,0.9518072289156626,0.30120481927710846,23,25
interactive,1,105,sjf,9.56,12.72,9.56,3.3680000000000003,43,46,83,0.9518072289156626,0.30120481927710846,23,25
interactive,1,105,srtf,9.32,12.48,9.04,3.1346666666666665,43,46,83,0.9518072289156626,0.30120481927710846,26,33
interactive,1,105,rr,18.4,21.56,5.04,7.003333333333334,43,44,83,0.9518072289156626,0.30120481927710846,74,79
interactive,1,105,priority,14.56,17.72,14.56,7.5760000000000005,37,50,83,0.9518072289156626,0.30120481927710846,23,25
interactive,1,105,hrrn,11.72,14.88,11.72,4.998,35,37,83,0.9518072289156626,0.30120481927710846,23,25
interactive,1,106,fcfs,21.64,25.32,21.64,8.220666666666666,39,39,94,0.9787234042553191,0.26595744680851063,24,25
interactive,1,106,sjf,15.92,19.6,15.92,4.288,54,59,94,0.9787234042553191,0.26595744680851063,24,25
interactive,1,106,srtf,15.8,19.48,15.52,4.174666666666667,54,59,94,0.9787234042553191,0.26595744680851063,27,35
interactive,1,106,rr,30.36,34.04,7.04,9.058666666666667,58,61,94,0.9787234042553191,0.26595744680851063,87,92
interactive,1,106,priority,19.72,23.4,19.72,6.665333333333333,56,57,94,0.9787234042553191,0.26595744680851063,24,25
interactive,1,106,hrrn,18.72,22.4,18.72,6.010666666666667,40,43,94,0.9787234042553191,0.26595744680851063,24,25
interactive,1,107,fcfs,18.04,21.56,18.04,7.318,34,39,93,0.946236559139785,0.26881720430107525,23,25
interactive,1,107,sjf,12.92,16.44,12.92,3.796666666666667,41,50,93,0.946236559139785,0.26881720430107525,23,25
interactive,1,107,srtf,12.84,16.36,12.76,3.73,41,50,93,0.946236559139785,0.26881720430107525,24,37
interactive,1,107,rr,24.32,27.84,6.2,7.921333333333333,48,54,93,0.946236559139785,0.26881720430107525,82,88
interactive,1,107,priority,18.4,21.92,18.4,7.95,69,73,93,0.946236559139785,0.26881720430107525,23,25
interactive,1,107,hrrn,15.04,18.56,15.04,5.118666666666667,36,38,93,0.946236559139785,0.26881720430107525,23,25
interactive,1,108,fcfs,21.64,25.24,21.64,10.101333333333333,38,40,95,0.9473684210526315,0.2631578947368421,24,25
interactive,1,108,sjf,13.96,17.56,13.96,4.074,53,56,95,0.9473684210526315,0.2631578947368421,24,25
interactive,1,108,srtf,13.36,16.96,12.88,3.37,53,56,95,0.9473684210526315,0.2631578947368421,27,39
interactive,1,108,rr,27.6,31.2,6.88,8.546,52,55,95,0.9473684210526315,0.2631578947368421,89,90
interactive,1,108,priority,19.76,23.36,19.76,9.146,57,59,95,0.9473684210526315,0.2631578947368421,24,25
interactive,1,108,hrrn,16.76,20.36,16.76,5.830666666666666,39,43,95,0.9473684210526315,0.2631578947368421,24,25
interactive,1,109,fcfs,16.24,19.64,16.24,8.209333333333333,32,36,90,0.9444444444444444,0.2777777777777778,23,25
interactive,1,109,sjf,10.36,13.76,10.36,3.188,36,39,90,0.9444444444444444,0.2777777777777778,23,25
interactive,1,109,srtf,10.2,13.6,9.6,3.001333333333333,36,39,90,0.9444444444444444,0.2777777777777778,27,39
interactive,1,109,rr,20.56,23.96,5.12,6.961333333333333,44,45,90,0.9444444444444444,0.2777777777777778,82,85
interactive,1,109,priority,16.72,20.12,16.72,7.862,53,67,90,0.9444444444444444,0.2777777777777778,23,25
interactive,1,109,hrrn,11.76,15.16,11.76,4.328,36,36,90,0.9444444444444444,0.2777777777777778,23,25
interactive,1,110,fcfs,24.32,28.28,24.32,7.7093333333333325,47,50,102,0.9705882352941176,0.24509803921568626,23,25
interactive,1,110,sjf,19.48,23.44,19.48,4.8966666666666665,61,64,102,0.9705882352941176,0.24509803921568626,23,25
interactive,1,110,srtf,19.32,23.28,19.12,4.736666666666666,61,64,102,0.9705882352941176,0.24509803921568626,25,38
interactive,1,110,rr,36.44,40.4,6.88,9.604,68,68,102,0.9705882352941176,0.24509803921568626,94,99
interactive,1,110,priority,30.36,34.32,30.36,12.699333333333334,68,86,102,0.9705882352941176,0.24509803921568626,23,25
interactive,1,110,hrrn,21.64,25.6,21.64,6.02,50,59,102,0.9705882352941176,0.24509803921568626,23,25
interactive,1,111,fcfs,20.28,24.36,20.28,6.811333333333334,49,52,103,0.9902912621359223,0.24271844660194175,24,25
interactive,1,111,sjf,16.16,20.24,16.16,4.075333333333334,48,53,103,0.9902912621359223,0.24271844660194175,24,25
interactive,1,111,srtf,16.12,20.2,16.04,4.035333333333334,48,53,103,0.9902912621359223,0.24271844660194175,25,40
interactive,1,111,rr,30.6,34.68,5.32,7.8053333333333335,60,61,103,0.9902912621359223,0.24271844660194175,99,102
interactive,1,111,priority,23.2,27.28,23.2,9.028666666666666,61,64,103,0.9902912621359223,0.24271844660194175,24,25
interactive,1,111,hrrn,18.0,22.08,18.0,5.132666666666666,48,53,103,0.9902912621359223,0.24271844660194175,24,25
interactive,1,112,fcfs,22.8,26.2,22.8,10.416666666666668,41,43,94,0.9042553191489362,0.26595744680851063,23,25
interactive,1,112,sjf,15.44,18.84,15.44,4.23,51,52,94,0.9042553191489362,0.26595744680851063,23,25
interactive,1,112,srtf,15.4,18.8,15.32,4.19,51,52,94,0.9042553191489362,0.26595744680851063,24,36
interactive,1,112,rr,30.28,33.68,7.96,9.880666666666666,56,58,94,0.9042553191489362,0.26595744680851063,82,85
interactive,1,112,priority,23.12,26.52,23.12,9.418666666666667,64,65,94,0.9042553191489362,0.26595744680851063,23,25
interactive,1,112,hrrn,18.32,21.72,18.32,6.158666666666667,43,45,94,0.9042553191489362,0.26595744680851063,23,25
interactive,1,113,fcfs,18.04,21.52,18.04,8.666,34,36,88,0.9886363636363636,0.2840909090909091,24,25
interactive,1,113,sjf,11.68,15.16,11.68,3.554,59,63,88,0.9886363636363636,0.2840909090909091,24,25
interactive,1,113,srtf,11.4,14.88,10.76,3.286,59,63,88,0.9886363636363636,0.2840909090909091,27,38
interactive,1,113,rr,23.56,27.04,5.96,7.92,47,49,88,0.9886363636363636,0.2840909090909091,86,87
interactive,1,113,priority,17.72,21.2,17.72,8.196666666666665,69,77,88,0.9886363636363636,0.2840909090909091,24,25
